GeneID	logFC	logCPM	F	PValue	FDR
ID_26730	0.43682662109864	5.9641729339439	4.3409110588865	0.037215796652617	0.219349029089902
ID_5910	0.701257696759861	4.55169602293572	4.34088513636617	0.0372163631761443	0.219349029089902
ID_4707	-0.468726283228037	5.77472548438183	4.33937919868135	0.0372492901912462	0.219459606560064
ID_1533	0.562116015179779	5.30180909002447	4.33933072633208	0.0372503505359002	0.219459606560064
ID_22913	0.661568501377123	4.71673004764324	4.33858057975044	0.0372667642098741	0.219497468003138
ID_5042	-0.503269116147177	5.58790269051245	4.33834110711173	0.0372720056154078	0.219497468003138
ID_5928	0.758330896430401	4.29113494352999	4.33706162200882	0.0373000231569609	0.219601041385278
ID_24141	-0.411184688829929	6.11707205554244	4.33684226272934	0.0373048287946615	0.219601041385278
ID_18244	0.645868449023483	4.81392155924941	4.33586774669624	0.0373261859550398	0.219681903333184
ID_22260	-0.664220359110875	4.69006085352722	4.33510090911697	0.037343000710385	0.219736003567722
ID_11652	-1.09312498493312	3.64102913492752	4.33367779834479	0.0373742268627663	0.219874864851626
ID_16308	-1.28613522663261	3.39510188600758	4.33143376277398	0.0374235214819476	0.220119945676414
ID_14373	-0.866092079341983	3.92710282138859	4.32966862648424	0.0374623440036771	0.220300332625982
ID_10258	0.780622280237584	4.19171732901219	4.32931882967895	0.0374700424652312	0.220300332625982
ID_15716	0.527073803669613	5.48995170699877	4.32870209422322	0.0374836198520872	0.220300332625982
ID_9914	-0.939904071316168	3.8613702065653	4.32842960138447	0.0374896204041195	0.220300332625982
ID_2980	-0.323866847564701	7.21846818670203	4.32830336494639	0.0374924005919126	0.220300332625982
ID_1248	0.4620266850846	5.81734985399532	4.32687102452705	0.0375239610982918	0.220433660726808
ID_16409	-1.30334642316242	3.33949920553142	4.32626866985757	0.0375372418276596	0.220433660726808
ID_2761	-0.627685491376672	4.91202321389455	4.32623285071664	0.0375380317240052	0.220433660726808
ID_13670	-0.753892868439644	4.35721607850387	4.32517213348513	0.0375614309306835	0.220510242548967
ID_20199	0.411213481787141	6.1275932498261	4.32445547953656	0.0375772488214553	0.220510242548967
ID_5619	-0.91364291204945	3.86963782468474	4.32431055436685	0.0375804484388783	0.220510242548967
ID_16516	0.952154925812016	3.79421740068291	4.32386108063996	0.0375903736099391	0.220510242548967
ID_12586	-1.13519622112504	3.4744797612973	4.32328944187018	0.037603000368032	0.220510242548967
ID_16339	-0.44790905408459	5.92118557343402	4.32325687975614	0.0376037197566144	0.220510242548967
ID_24659	-0.690444958226179	4.43872614698009	4.32267974162241	0.0376164727526056	0.220510242548967
ID_22441	-0.507167452836672	5.57614475573453	4.32258982845165	0.037618459967955	0.220510242548967
ID_14727	0.64064361505998	4.87915174755179	4.32252386700063	0.037619917884477	0.220510242548967
ID_24563	0.52209465781371	5.49257120244527	4.32174572385891	0.037637121304609	0.220566232130101
ID_22210	-0.955668988280262	3.95658540336218	4.3210701599012	0.0376524130295159	0.220610998049158
ID_28471	-1.47023635757754	3.15844599761411	4.31992850818404	0.0376773289607145	0.220691456307403
ID_20717	-0.394773524913411	6.2266976527018	4.31974207369087	0.0376814565492433	0.220691456307403
ID_28244	-0.649014313581049	4.7876903931517	4.31726823559149	0.037736271259637	0.220967599350306
ID_16654	-1.26667024964556	3.40548973739349	4.31533734882794	0.03777911344239	0.221087807750643
ID_16369	-0.395547500124361	6.20075236997253	4.31532368484018	0.0377794167981483	0.221087807750643
ID_23489	0.675274039277776	4.69945522149812	4.31530603955889	0.0377798085468369	0.221087807750643
ID_21831	-1.06476818001137	3.70309582238428	4.31494360159876	0.0377878560928618	0.221090019806967
ID_14556	0.650395463816728	4.76388992927621	4.3140168590558	0.037808441586786	0.221165573381144
ID_25132	0.850003361231922	4.02290254698315	4.31355789300704	0.037818640832522	0.221180352866527
ID_5805	1.30256069098223	3.37024486591497	4.30751730799651	0.0379531450833549	0.221887453453861
ID_13493	0.392111346954133	6.27066547298892	4.3074368849049	0.0379549392229851	0.221887453453861
ID_15169	-0.786963971600498	4.16784295976149	4.30707708447453	0.0379629670137067	0.221889385665881
ID_23744	-0.892836418906122	3.89438201549964	4.30448952667266	0.0380207524967348	0.222152082818354
ID_27234	-0.405515252327214	6.15096811686866	4.30437444962237	0.0380233245438568	0.222152082818354
ID_10787	-0.759842067643723	4.2690938523767	4.30384112514285	0.0380352470750334	0.222176710725833
ID_2962	1.05770971860626	3.62410871010411	4.30339936831096	0.0380451255675907	0.222189391154161
ID_19997	1.48182914900434	3.19541590934136	4.30287192510461	0.0380569236866908	0.22219985073132
ID_15441	-0.689909220334368	4.62452891262318	4.30263017149721	0.0380623326364608	0.22219985073132
ID_19090	-0.448834595771499	5.85512289823041	4.30199520324967	0.0380765431344629	0.222237802983835
ID_7049	1.49119067496399	3.19711163783023	4.30165081622384	0.038084252792331	0.22223780470537
ID_10352	-0.801303816036207	4.19932479159281	4.30103143594299	0.0380996218348659	0.222282493145857
ID_5645	-0.602297140668783	5.16376161027385	4.30113796550262	0.0381213707924422	0.222364377950978
ID_14519	-0.471934115638117	5.70656011496149	4.29886737930765	0.0381469755850332	0.22242909969391
ID_5559	-0.489829163499966	5.65379748867966	4.2986301503234	0.0381519454155968	0.22242909969391
ID_1781	-0.777325938038439	4.17618915257635	4.29846658619165	0.038155614458195	0.22242909969391
ID_21422	-0.643239846955356	4.63858731853433	4.29805411824336	0.0381648685110065	0.222438064004606
ID_27790	-0.51814512130481	5.5258705294234	4.29391513067444	0.0382578604118953	0.222934979198243
ID_21246	-0.80601523824451	4.11786074241373	4.29301936025891	0.0382780172060008	0.222965089878418
ID_4330	-1.3918656292935	3.1706123494746	4.29299804912819	0.0382784968886214	0.222965089878418
ID_18962	-0.919344926687487	3.82431247338679	4.29190863400753	0.0383030264381718	0.223062897602662
ID_24374	1.62809790882048	3.08045735987243	4.29143567415455	0.0383136808524688	0.223079878395096
ID_26715	0.541163781905368	5.44474600601376	4.29012343079819	0.0383432581621484	0.223147942855531
ID_6422	1.07634705471804	3.55280385452406	4.29007784259679	0.0383442861275563	0.223147942855531
ID_18873	0.656926067545992	4.68034076511878	4.2898868269316	0.0383485936415964	0.223147942855531
ID_22656	0.654473795786806	4.73700989979055	4.28770203697147	0.0383978980213688	0.22338974899334
ID_4378	-1.3264487360711	3.39014106256843	4.28652792234138	0.0384244218357205	0.223404231248614
ID_905	0.930838758108477	3.94573666941421	4.2864293884222	0.0384266486378104	0.223404231248614
ID_14141	0.870773519882743	3.94836566357917	4.28587572675419	0.0384391635453524	0.223404231248614
ID_3606	-1.09877681764304	3.5822099686345	4.28579733248129	0.0384435565895523	0.223404231248614
ID_4510	-1.30332992084491	3.32530521546948	4.28520595021874	0.0384543088122046	0.223404231248614
ID_15523	0.760199860029555	4.22580298166001	4.28514207541091	0.0384557535027757	0.223404231248614
ID_18712	1.05544455733019	3.60210279763471	4.28479573692097	0.0384635878157767	0.223404231248614
ID_28534	2.94024082726141	2.47460522585742	4.28478829219456	0.0384637562367888	0.223404231248614
ID_27485	0.622946743977164	4.90257610491796	4.284283606783	0.0384751754677874	0.223404231248614
ID_16407	0.511722401094709	5.54723353534032	4.28416385264583	0.0384778855985489	0.223404231248614
ID_27467	0.649863352261548	4.88888749773105	4.28125418066207	0.0385437953205781	0.223741842067319
ID_8124	-0.603565697551027	5.01413818767102	4.27995176184871	0.0385733359767699	0.223868241635262
ID_2499	0.576209794639234	5.22922273023526	4.27904908954813	0.0385938237572153	0.223942060678189
ID_15528	0.561716375652092	5.34740343668842	4.27858737797844	0.0386043075465559	0.223957813170571
ID_10345	-1.52016534821559	3.17863957667913	4.27735305033298	0.0386323492995177	0.224045027597861
ID_20821	0.65456363038518	4.64475311861742	4.27724147797368	0.0386348850795771	0.224045027597861
ID_15978	-0.549711199404904	5.35671310444248	4.27562358975464	0.0386716755342002	0.224186295774469
ID_13806	-0.596483588797724	5.11461493423023	4.27518406862419	0.0386816765008619	0.224186295774469
ID_8718	1.16248634705357	3.48614650844791	4.27514451774408	0.0386825765838349	0.224186295774469
ID_3097	-0.807839140437429	4.14197380889619	4.27373006547031	0.0387147805591414	0.224327835010727
ID_20397	0.686776765549169	4.54947694860907	4.27322619542888	0.0387262593646887	0.224349252151504
ID_18725	0.674877631755752	4.59249663244388	4.27195591445038	0.0387552138367151	0.224471880504518
ID_13683	-0.803416610035815	4.08457371972855	4.27073635741128	0.0387830334796625	0.224587887930541
ID_21888	0.656963038263923	4.61078188494646	4.26834412209133	0.0388376642460002	0.224859077569682
ID_786	-0.814191924426057	4.06346405011124	4.26750838985645	0.0388567686302889	0.224924511908702
ID_23401	-0.766313138820045	4.23881246232377	4.26649072139113	0.0388800452855081	0.225014066541928
ID_28680	-0.491954346708046	5.6508375209199	4.26501338074649	0.0389138618331087	0.225164571469896
ID_12602	0.564536107896247	5.26666898633901	4.2626031775195	0.0389690979726883	0.22541413548808
ID_21756	-0.746889105073102	4.26746052172719	4.26244911108276	0.0389726316048354	0.22541413548808
ID_16718	-0.945782902441474	3.81903656049716	4.26097396475432	0.039006482237482	0.225564666692055
ID_24355	-0.481267356804876	5.66087870470305	4.26004731291306	0.039027762168261	0.225580457103742
ID_487	1.45168928010515	3.22557515629871	4.25995735658122	0.0390298286026579	0.225580457103742
ID_13875	0.765355752600712	4.24828279620572	4.25983285428978	0.0390326887998566	0.225580457103742
ID_7859	0.428502004407119	5.98380653450204	4.25803592733136	0.0390739941826261	0.225773908659564
ID_743	-0.663190508600471	4.63855554400733	4.25754696662639	0.03908524169824	0.225793639766566
ID_1044	0.939044225552104	3.83813218081571	4.25648167868646	0.0391099739437031	0.225853851083702
ID_927	0.617083762662911	4.92985767158209	4.25641323087274	0.0391113339789031	0.225853851083702
ID_26969	-0.78419612451652	4.12153155820734	4.25514630586633	0.0391405131509906	0.225977082436132
ID_25711	0.626538950478475	4.99748521992642	4.25092350149377	0.0392379356378921	0.226465721537898
ID_9377	-0.913530310075506	3.97955888790103	4.25079690248904	0.0392408602727235	0.226465721537898
ID_14546	-0.648503561945958	4.73820757290858	4.24947667819059	0.0392713731468405	0.226596451902316
ID_2896	-0.5600325855784	5.31762579363549	4.24821447227143	0.0393005683794553	0.226660006018977
ID_17044	0.608790238965536	5.00702835571753	4.24746384847838	0.0393181093983905	0.226660006018977
ID_24125	-0.488942924731578	5.67948229428815	4.24718025245391	0.0393245071902438	0.226660006018977
ID_1153	0.418414725499674	6.04778744861117	4.24671825195086	0.0393352059352881	0.226660006018977
ID_23263	0.655463516284573	4.71941287359169	4.24676435994812	0.0393352777281716	0.226660006018977
ID_4109	-0.515366909275414	5.5089219421245	4.24663536123258	0.0393371257944735	0.226660006018977
ID_28674	-0.858009744426317	3.95574135844586	4.2461012162362	0.0393494996602847	0.226660006018977
ID_12659	-0.816829653199379	4.05723817784409	4.24595796192718	0.03935281894717	0.226660006018977
ID_20319	-0.826777183962621	4.02758087400972	4.24575464161	0.0393575305032139	0.226660006018977
ID_16364	0.389571129538351	6.22902849871747	4.24560427361239	0.0393610153720817	0.226660006018977
ID_3177	-0.709959000391993	4.46045878540294	4.24404118457576	0.0393972600793613	0.226823410486868
ID_445	0.79054282968831	4.13144573907809	4.24287015473181	0.0394244367091989	0.226901131270987
ID_24106	1.01675096190433	3.71099763467013	4.24278120671206	0.0394265017704365	0.226901131270987
ID_8116	-0.449889537047302	5.82025063807663	4.24182294255822	0.0394487565033701	0.226973392964836
ID_13241	-0.691105621510001	4.42158767543697	4.24156258645014	0.0394548052918026	0.226973392964836
ID_3839	0.652438641432276	4.70165405455812	4.24105069173412	0.0394759149655602	0.227012586828022
ID_17413	-1.2549048600017	3.36276189653046	4.24059178058818	0.0394773683619133	0.227012586828022
ID_11026	0.761796393834433	4.22631449233687	4.23922720068075	0.0395091062562527	0.227149781820701
ID_2292	0.644176384845023	4.80185663438343	4.23652782041018	0.0395719683047729	0.227465828578602
ID_1685	0.671425422372438	4.66874109871682	4.23607158986444	0.0395826031752628	0.22747166887879
ID_5523	0.673230119469993	4.53514225755949	4.23554113487792	0.0395949720100598	0.22747166887879
ID_26657	-0.500562948115097	5.5844701034131	4.23546888055247	0.0395966571073565	0.22747166887879
ID_2778	-0.410916748219104	6.08681817943035	4.23356458808489	0.0396410956755102	0.227681582992216
ID_27115	-0.517202768570133	5.52801938437635	4.23253056030958	0.0396652476662546	0.227746836879489
ID_12438	0.676424033412423	4.56449912420278	4.2324017321329	0.0396682578128807	0.227746836879489
ID_18416	0.586833856288011	5.19478555962052	4.23184856495757	0.0396811856159623	0.227775694494493
ID_7777	0.95588204908144	3.85970380206668	4.23073280989275	0.0397072748423404	0.227853409823323
ID_8081	-0.740296373121532	4.300005034656	4.23059352835094	0.0397105328668393	0.227853409823323
ID_16535	0.554864656049617	5.30797503486306	4.22967481858	0.0397320300289744	0.227931388984128
ID_18468	-0.331746692379928	6.84548225180754	4.22869886835283	0.0397548799545113	0.228007986641936
ID_2251	0.550751601660844	5.34030657570378	4.22842898087644	0.0397612012644053	0.228007986641936
ID_22964	0.731148647737131	4.4107410710681	4.2258484155643	0.0398216966018837	0.228309476519989
ID_7675	0.804897383976015	4.08753976396091	4.22483415319707	0.0398455000531974	0.22837702243472
ID_23728	1.28704559325169	3.41839616971733	4.22467133378705	0.039849322608896	0.22837702243472
ID_12964	0.597702796047601	5.11312074938074	4.22307747449903	0.0398867624071332	0.22854615382835
ID_17529	0.596109245135382	5.0815483139945	4.22239325499473	0.03990386607615	0.228598717682269
ID_6354	0.76546634102493	4.23328061287309	4.22029729856607	0.0399521571978817	0.228808784565434
ID_2734	0.402292914807451	6.14922316954426	4.22011927875695	0.0399565084584199	0.228808784565434
ID_2927	0.88118094295661	3.87789332714383	4.21977260854769	0.0399645114771546	0.228808784565434
ID_385	0.711981271634568	4.4715534870116	4.21927281613239	0.0399762832494292	0.228808784565434
ID_18281	-0.836709053292735	4.02066881709908	4.21910564094414	0.0399802215928155	0.228808784565434
ID_15674	1.17810855409796	3.49094243440638	4.21820330000826	0.040001486135983	0.228885041850334
ID_24475	-0.846529465234318	3.91945062449133	4.21579819473032	0.0400582227906976	0.22908069221452
ID_26962	0.506548165199531	5.54300622590383	4.21559057651971	0.0400631244819862	0.22908069221452
ID_715	0.779837865438733	4.20922179664817	4.21522168022016	0.0400718353663215	0.22908069221452
ID_15358	0.493830009796809	5.58534608492788	4.21487909235362	0.0400799268002373	0.22908069221452
ID_19334	-0.897030577983786	3.87261121727011	4.21478892662181	0.0400820566705145	0.22908069221452
ID_19930	-0.41709514612753	6.02202253046922	4.21473376462991	0.0400833597505824	0.22908069221452
ID_3321	-0.500281430731097	5.58215304948939	4.21401306899989	0.0401003886770322	0.229132587590249
ID_15532	-0.375850471645939	6.32014234344733	4.21345784464282	0.0401135129507311	0.229162155733398
ID_6179	0.615250574178136	4.93989996639433	4.21186247024392	0.0401512491622095	0.229258378005171
ID_24752	-1.40694223635252	3.20664130774425	4.21150657187551	0.040159672491659	0.229258378005171
ID_2236	0.756743998905125	4.23132808438026	4.21142817236854	0.0401615282843706	0.229258378005171
ID_19554	-0.420162154406715	6.04497111975631	4.21094199765479	0.0401730385235599	0.229258378005171
ID_5368	-0.614426468891162	4.97592671428285	4.21110130006764	0.0401774311082465	0.229258378005171
ID_12746	0.889444074050209	3.91991093177924	4.21072937268327	0.0401780735311382	0.229258378005171
ID_23748	-1.55013899882724	3.11950456880159	4.20988408847489	0.0401980966049396	0.229327237449157
ID_4529	0.714652362049242	4.35796182773928	4.20917607262969	0.0402148761296999	0.229377569091978
ID_27502	0.669931317726279	4.6008109910897	4.20811631542435	0.0402400054402687	0.229448853046451
ID_7831	0.691995477260612	4.42155132473848	4.20765386856912	0.04025097629704	0.229448853046451
ID_26335	0.523359666050663	5.44126696481882	4.20764223640242	0.0402512522931941	0.229448853046451
ID_21810	-0.772667386406904	4.28899284651822	4.20704856578988	0.0402653409405562	0.229483784755519
ID_9345	0.705460398049382	4.41410028294567	4.20357330270465	0.0403479177842584	0.229908959471599
ID_19897	-0.385270383025745	6.29394870674598	4.20307921841347	0.0403596723062846	0.229930488848471
ID_13548	2.27399188726024	2.63897219419253	4.20083106863133	0.0404132023689805	0.230189959433037
ID_14392	0.822232198352313	4.08051236226494	4.20042891464616	0.0404227858009106	0.230199060901393
ID_13282	1.29711717640542	3.35960583396555	4.19973678338403	0.0404392850522019	0.230247535097733
ID_12071	-0.522546811793172	5.50884529045771	4.19937109374411	0.0404480053358367	0.230251708099559
ID_125	-1.31728658685246	3.41176265732957	4.19835295783234	0.0404722943409969	0.230300539463368
ID_12581	0.756731910598469	4.2211261536324	4.19834849471932	0.0404725615888376	0.230300539463368
ID_21071	0.363394585490842	6.45824691597543	4.19766194196091	0.0404887881794653	0.230308906167735
ID_25392	-0.679317995573388	4.44671846414771	4.19761073863824	0.040490010630939	0.230308906167735
ID_21885	0.32216074073865	7.10388436695678	4.19617043540444	0.0405244129673058	0.230422757620825
ID_24624	1.04190746236593	3.65694655425172	4.19603270887159	0.040527704239057	0.230422757620825
ID_4936	-0.697938729889898	4.53138400448298	4.19526328772468	0.0405460963765653	0.230422757620825
ID_17130	0.592407200741529	5.06731867421107	4.19493786392243	0.0405538778992947	0.230422757620825
ID_26674	-0.443006768338038	5.84320077751447	4.19476882526979	0.0405579205644792	0.230422757620825
ID_12938	-0.399720297257149	6.15627890540229	4.19476607518031	0.0405579863380881	0.230422757620825
ID_5953	0.96767504931334	3.75181554617006	4.1929200577459	0.0406021626274231	0.230628284149896
ID_25307	-0.775110601684881	4.12707618266556	4.19255382792319	0.0406109327277759	0.230632655189833
ID_967	1.14195275646763	3.52282615551019	4.1917641050729	0.0406298509791735	0.230694645297741
ID_1952	0.446538635223218	5.9054964503192	4.19102905139278	0.040647467914904	0.230749223627991
ID_4038	1.52613983515075	3.20492647319403	4.19002589394915	0.0406759862073787	0.23086565355387
ID_5889	-0.785711402886683	4.08714415843752	4.18906119709997	0.0406946707122085	0.230926234767881
ID_18341	-1.14201705613788	3.64228270553087	4.18825529432257	0.040714018460827	0.230990555042366
ID_17128	-1.40657061666424	3.1843160003942	4.18746333825705	0.0407330407929805	0.231053004120277
ID_10041	-0.890923081850718	3.82380430935793	4.18712439835072	0.0407411847873714	0.231053734775832
ID_24629	-0.688616782735729	4.6383934491195	4.18672315980427	0.0407508278937493	0.231062965321225
ID_7537	-0.638234388661456	4.76451438900375	4.1859438319703	0.040769564601395	0.23112374410313
ID_1106	0.429059763906454	5.92641983550329	4.18476247364453	0.0407979842338709	0.231239380949626
ID_4921	-0.414904349165255	6.0990896281364	4.18291953512365	0.0408440405285659	0.231454915729697
ID_12426	-1.03754724490947	3.72408001701415	4.18198163177715	0.0408649643819886	0.231527973317529
ID_25782	0.767671499674774	4.22514688587131	4.17992791113013	0.0409145050104806	0.231736839823475
ID_2088	0.36269316743523	6.48276988957719	4.17951861916066	0.040924385641814	0.231736839823475
ID_8947	1.52734110213042	3.14691262411067	4.17946066501831	0.0409259462150523	0.231736839823475
ID_20725	-1.08992635183003	3.56930968065367	4.17903224632421	0.0409361303244584	0.231748984458594
ID_8413	0.504037661846651	5.61568891993847	4.17788403020503	0.0409638709049376	0.231845757702542
ID_7393	0.76881809769444	4.15207787628159	4.17765900907372	0.0409693096658254	0.231845757702542
ID_24195	0.799827039755519	4.10752342979611	4.17643266910479	0.0410028530333033	0.231916932303801
ID_23918	-0.684070594791975	4.49580036977933	4.17623893149704	0.0410036504413596	0.231916932303801
ID_6617	0.666170215993605	4.53003150342316	4.17614089656234	0.0410060222691392	0.231916932303801
ID_26288	0.343518142904733	6.62260452834086	4.17527643566274	0.0410269430149237	0.231989738385878
ID_2356	0.567855174807928	5.20478640773069	4.17411846682367	0.041054984488709	0.232091018804916
ID_3072	1.23965225959977	3.45198184410191	4.17387195660403	0.0410609565998915	0.232091018804916
ID_6298	-0.758781434112722	4.17412861362446	4.17328645362661	0.0410751450198262	0.232125701918551
ID_18556	-1.17750289355794	3.46088550075274	4.17271622092956	0.0410889683467225	0.232158308610539
ID_21092	0.693593106455779	4.50374797907946	4.1720850018373	0.0411042757767405	0.232162660013002
ID_14374	0.665803320714632	4.71147028237157	4.17202027436675	0.0411058457940944	0.232162660013002
ID_12578	-0.618437470564278	4.93939220456083	4.17137162214422	0.0411215828592214	0.232206046833061
ID_5723	-0.621859552034419	4.92963379451517	4.17085587756256	0.0411340999447683	0.23223123758477
ID_26177	0.757247351766011	4.30110136277768	4.17017510680784	0.041153207770171	0.23229362059736
ID_24869	-0.570600321644494	5.19557122123479	4.16877588025373	0.0411846219669561	0.232425430196054
ID_16614	-0.674083177100223	4.55900429926851	4.1680774313895	0.0412016015307492	0.232475742283599
ID_20576	-1.61185572445244	3.05977356652381	4.16680303357554	0.0412326015888331	0.232512594953319
ID_5785	-0.642270057888534	4.81439397601709	4.16670677051887	0.0412349442077143	0.232512594953319
ID_16446	1.1787784994742	3.47058698254449	4.16649442504366	0.0412401122558205	0.232512594953319
ID_14080	0.836527378090465	3.96782406461658	4.16643064500147	0.0412416646625274	0.232512594953319
ID_18262	-0.73418890276175	4.30641554641822	4.16615141361821	0.0412484618791853	0.232512594953319
ID_28111	-1.41698080941423	3.21028613710659	4.16575353554705	0.0412581492972913	0.232521734074881
ID_4918	-0.493432423048744	5.59058378925825	4.16524977771843	0.0412704180731492	0.232545414737035
ID_10954	-0.734711651459233	4.31234325336795	4.16354220837363	0.0413120336102958	0.232734413305452
ID_13831	0.709086390185994	4.37195366758006	4.16175282847764	0.0413556902733483	0.232932102060445
ID_4698	1.28190202388314	3.38738682336462	4.16108314598853	0.0413724017406693	0.232932102060445
ID_10053	-0.341260392722304	6.6881992774616	4.16098585913368	0.0413744173581772	0.232932102060445
ID_24625	0.472289476544917	5.71572570930265	4.16051008347749	0.0413860388459003	0.232932102060445
ID_12422	0.884036673871788	3.88683311687727	4.16044918960245	0.0413875265117286	0.232932102060445
ID_22845	0.399168438585458	6.19097134991306	4.16006212822051	0.0413969839157106	0.232939850739448
ID_17705	0.631442996044524	4.83183156429266	4.15894224266236	0.0414243598329068	0.232942035305402
ID_12361	-0.548928680005536	5.33194533081474	4.15879927731374	0.0414278560297497	0.232942035305402
ID_16722	-0.644416698945363	4.70820972888119	4.15847518168948	0.0414357828891553	0.232942035305402
ID_1905	0.552845833121826	5.31541303929925	4.15830129073515	0.0414400366399418	0.232942035305402
ID_12724	0.700355964092436	4.43252834073084	4.15821380776508	0.0414421768370355	0.232942035305402
ID_28641	-0.643598965420268	4.78185481214958	4.15806341733898	0.0414458562833942	0.232942035305402
ID_24789	0.502110293815267	5.58424643001756	4.15713584582309	0.0414685577999109	0.233024194093184
ID_8640	-0.820694932398129	4.04276317824083	4.15606217921364	0.0414960556333867	0.233133267539201
ID_9418	0.623731283648704	4.8747527450327	4.15425250323248	0.0415392085914101	0.233311314205836
ID_17907	-1.78668574637316	3.02636605494673	4.1540598511434	0.0415439336669982	0.233311314205836
ID_27896	-0.356025254505689	6.50704133513311	4.15248788763524	0.0415825094909267	0.23346431286054
ID_14169	0.754481182826761	4.22083215856602	4.15228974490792	0.041587374563391	0.23346431286054
ID_18222	-0.619387737730461	4.94996946603453	4.15093023697966	0.0416207712028792	0.233606302855412
ID_13869	-0.326280392797031	6.9206562822368	4.14846199428393	0.0416814762206414	0.233870556087844
ID_23419	-0.682382351082207	4.5070485640014	4.14774468884314	0.0416991353791739	0.233870556087844
ID_5417	-0.829480244267294	3.94985614516267	4.1476794849803	0.0417007410060717	0.233870556087844
ID_9932	-0.942173964004236	3.81018995387474	4.1474048953572	0.0417075034116576	0.233870556087844
ID_18214	0.754771198781388	4.27643708529912	4.1473678136834	0.0417084167220871	0.233870556087844
ID_12165	-0.709703406994028	4.44621836639547	4.14693879903771	0.0417227064449809	0.233905184498145
ID_10665	-0.753363477153171	4.32827444750381	4.14457699368802	0.0417772141208452	0.234163717430904
ID_12290	-1.29296203422143	3.35070077390583	4.14425869197324	0.0417850682507569	0.234163717430904
ID_20242	0.966064762514032	3.81871474374581	4.14247421064548	0.0418291292670226	0.234248941269627
ID_16070	-0.739245794699942	4.35691452452702	4.14241642431071	0.0418305568978185	0.234248941269627
ID_2187	-1.24319725093393	3.41726059508709	4.14210240503897	0.0418383157445053	0.234248941269627
ID_12947	2.16116278991305	2.86586238495982	4.14138766889322	0.0418571437172971	0.234248941269627
ID_5055	-0.794847290352136	4.10654053425322	4.14129531648544	0.0418582643782828	0.234248941269627
ID_22342	0.947383276645193	3.80745734402002	4.14126618392477	0.0418593462826876	0.234248941269627
ID_6564	-0.383330491330489	6.29367502570622	4.1412082103203	0.0418604179601048	0.234248941269627
ID_2996	-0.527288839261762	5.45239128192877	4.14101140541556	0.0418652841232565	0.234248941269627
ID_7947	-0.964759164314258	3.78720453569169	4.14051497270761	0.0418775614714502	0.234272164668638
ID_27264	1.17873727860255	3.46892879378899	4.14016160312273	0.0418863030102634	0.23427560280886
ID_20695	0.798922430476572	4.11050907679641	4.1392677820945	0.0419084226170284	0.234353850394001
ID_27298	-0.507815333483328	5.52578989124317	4.13856197931222	0.0419258979642625	0.234406101748603
ID_2016	-0.941478028412007	3.78230080634887	4.13771069268793	0.0419469856125573	0.234458306494103
ID_2943	-0.666165573561253	4.50938468560934	4.13742127962002	0.0419545192587194	0.234458306494103
ID_933	0.644763876573393	4.64314687775621	4.13720025865755	0.0419596351754633	0.234458306494103
ID_23027	1.15644751787639	3.49850098043498	4.13639444996725	0.0419796128661514	0.234524476762121
ID_9369	0.824471467017084	3.98831179602923	4.13463880196735	0.0420231736931893	0.234722346067345
ID_27667	-1.46159968336923	3.28017301045053	4.13367372654972	0.0420471392054241	0.234810709390694
ID_16982	-0.766879267516062	4.2373222081634	4.13272382721061	0.0420707418811105	0.234864501897094
ID_11871	-0.488071273509938	5.64055094473161	4.13194029720817	0.0420902211658542	0.234864501897094
ID_4669	0.758735648802508	4.28939261771223	4.13174841288645	0.0420949930334479	0.234864501897094
ID_24226	-0.489044588930037	5.58079486776885	4.13160677350555	0.0420985157515027	0.234864501897094
ID_17975	1.38584019883494	3.47783501298825	4.13140679104749	0.042103490049879	0.234864501897094
ID_18592	0.661606529162508	4.56047291834635	4.1307457409288	0.0421199371912172	0.234864501897094
ID_24658	-1.00702171716529	3.63776552837876	4.13074178523848	0.0421200356303981	0.234864501897094
ID_28165	-0.987726784748793	3.68413775879128	4.13059724232274	0.0421236328134802	0.234864501897094
ID_3260	0.44876911182431	5.83571671376406	4.13033748323878	0.0421300981479126	0.234864501897094
ID_26043	0.67091723511116	4.586547347573	4.1273944538145	0.0422034222620414	0.235227775241274
ID_22644	-0.672170747432137	4.53732220813946	4.12665734704197	0.0422233365118219	0.235279713304702
ID_14887	0.606853819791132	4.98933727502561	4.12634707522481	0.0422295495312245	0.235279713304702
ID_19909	-0.873208946291616	3.87373711383654	4.12583071318395	0.0422424366412703	0.235279713304702
ID_17680	0.684129682054201	4.49653204329349	4.12547247534586	0.0422513797939727	0.235279713304702
ID_15796	-0.605598022693807	4.9478778608896	4.12538556893543	0.0422535496506206	0.235279713304702
ID_2972	-0.716674685130069	4.31729851043887	4.12421677924476	0.0422827430711985	0.235396800794407
ID_4600	-0.705007703816667	4.41591825275244	4.12199708182862	0.0423382439022398	0.235595438994153
ID_24829	-0.646446979436954	4.78973439788249	4.12186472400937	0.0423415557667752	0.235595438994153
ID_119	-1.38036231597229	3.21812847422947	4.121809353962	0.0423429413198982	0.235595438994153
ID_1690	0.696050289083851	4.43641662338287	4.12129986489195	0.0423556927637137	0.235620909938166
ID_26821	0.599856601624746	5.04195330316468	4.11990418278487	0.0423906444421403	0.235769845134782
ID_2130	0.930732380214323	3.78457997359636	4.11938409450929	0.0424036766212511	0.235796833711575
